case_id,path,family,candidate,M_local,N,K,q,rep,iterations,iteration_failures,status,t_release_first_max_us_p50,t_release_first_max_us_p05,t_release_first_max_us_p95,t_release_last_max_us_p50,t_release_last_max_us_p05,t_release_last_max_us_p95,t_done_max_us_p50,t_done_max_us_p05,t_done_max_us_p95,gemm_first_start_max_us_p50,gemm_first_start_max_us_p05,gemm_first_start_max_us_p95,gemm_last_end_max_us_p50,gemm_last_end_max_us_p05,gemm_last_end_max_us_p95,gemm_interval_max_us_p50,gemm_interval_max_us_p05,gemm_interval_max_us_p95,e2e_max_us_p50,e2e_max_us_p05,e2e_max_us_p95
case487_d1_C0_DEFAULT_N4096_q8_rep2,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,2,80,0,PASS,757.600,737.600,873.760,11704.632,11600.794,11971.034,12698.393,12600.475,12963.514,763.360,743.200,880.320,12575.356,12481.593,12842.879,11804.632,11719.034,12056.312,12702.792,12606.232,12967.197
case488_d1_C0_DEFAULT_N4096_q8_rep3,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,3,80,0,PASS,755.759,733.759,912.159,11764.637,11649.122,12393.602,12778.317,12632.793,13393.282,761.918,739.519,919.199,12656.796,12514.553,13270.562,11891.833,11776.001,12534.882,12782.317,12637.914,13401.762
case489_d1_C0_DEFAULT_N4096_q8_rep4,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,4,80,0,PASS,747.360,731.840,893.120,11739.597,11675.518,11935.676,12733.918,12668.157,13055.191,754.080,737.440,900.480,12613.597,12545.118,12810.394,11861.917,11797.118,12053.116,12739.437,12673.918,13061.751
case490_d1_C0_DEFAULT_N4096_q8_rep5,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,5,80,0,PASS,759.840,745.600,903.359,11770.397,11676.638,13216.479,12782.077,12678.078,14216.317,766.800,751.360,910.239,12652.076,12558.238,14093.917,11891.595,11787.678,13322.717,12787.756,12683.998,14222.717
case491_d1w_C0_DEFAULT_N4096_q8_rep1,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,1,80,0,PASS,777.840,756.320,943.680,11841.677,11741.598,12883.357,12848.157,12736.317,13871.518,808.240,787.199,977.440,12729.200,12623.352,13759.837,11948.397,11823.034,12984.793,12852.317,12738.558,13873.758
case492_d1w_C0_DEFAULT_N4096_q8_rep2,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,2,80,0,PASS,768.240,740.319,938.238,11932.396,11793.759,13831.357,12951.674,12800.793,14857.912,797.040,769.119,971.038,12827.434,12677.758,14725.912,12042.077,11880.312,13974.392,12958.155,12807.993,14864.792
case493_d1w_C0_DEFAULT_N4096_q8_rep3,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,3,80,0,PASS,777.839,751.998,919.200,11790.072,11684.317,13088.317,12809.837,12687.035,14097.758,808.479,782.080,969.280,12691.434,12572.477,13984.477,11892.312,11769.758,13185.278,12811.997,12690.718,14099.996
case494_d1w_C0_DEFAULT_N4096_q8_rep4,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,4,80,0,PASS,796.240,756.479,920.319,12118.957,11915.837,12584.478,13146.155,12945.112,13654.713,831.680,789.119,948.959,13016.795,12828.793,13518.077,12204.633,11998.719,12699.037,13151.676,12947.192,13656.634
case495_d1w_C0_DEFAULT_N4096_q8_rep5,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,5,80,0,PASS,768.880,744.479,895.360,11953.435,11813.756,12858.391,12978.953,12827.032,13922.077,798.480,772.960,924.000,12845.032,12701.433,13795.997,12055.517,11914.552,12992.950,12986.714,12833.111,13929.277
case496_comm_C2_RING_SIMPLE_CH8_N512_q2_rep1,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,1,80,0,PASS,682.400,679.840,3363.998,1340.800,1336.639,4028.638,1347.280,1342.880,4034.238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1353.680,1349.280,4039.838
case497_comm_C2_RING_SIMPLE_CH8_N512_q2_rep2,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,2,80,0,PASS,681.760,679.040,686.720,1340.880,1337.120,1344.960,1347.360,1343.680,1351.520,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1353.760,1349.921,1357.920
case498_comm_C2_RING_SIMPLE_CH8_N512_q2_rep3,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,3,80,0,PASS,682.080,679.200,685.280,1340.480,1336.640,1344.480,1347.120,1343.041,1350.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1353.440,1349.281,1357.280
case499_comm_C2_RING_SIMPLE_CH8_N512_q2_rep4,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,4,80,0,PASS,680.960,678.560,686.240,1340.320,1335.360,1344.480,1346.480,1341.920,1350.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1352.640,1347.999,1357.280
case500_comm_C2_RING_SIMPLE_CH8_N512_q2_rep5,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,5,80,0,PASS,682.080,679.680,686.400,1340.320,1336.959,1349.760,1346.720,1343.199,1356.160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1353.040,1349.439,1362.560
case501_r1_C2_RING_SIMPLE_CH8_N512_q2_rep1,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,1,80,0,PASS,681.440,678.400,686.080,1795.679,1784.320,1810.080,1802.159,1790.400,1816.480,694.240,690.720,697.920,2546.960,2530.880,2563.680,1856.720,1839.360,1875.520,2552.560,2536.480,2569.280
case502_r1_C2_RING_SIMPLE_CH8_N512_q2_rep2,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,2,80,0,PASS,681.200,678.399,685.280,1796.720,1777.919,1821.599,1802.800,1784.319,1827.839,693.919,690.560,697.920,2547.519,2524.798,2570.079,1856.959,1835.839,1877.919,2553.198,2531.198,2575.679
case503_r1_C2_RING_SIMPLE_CH8_N512_q2_rep3,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,3,80,0,PASS,681.120,678.720,684.160,1798.079,1785.919,1818.240,1804.320,1792.159,1824.480,693.520,690.880,696.960,2551.439,2532.320,2573.598,1860.720,1844.480,1879.198,2557.039,2538.080,2579.358
case504_r1_C2_RING_SIMPLE_CH8_N512_q2_rep4,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,4,80,0,PASS,680.799,678.400,688.320,1795.840,1781.919,1822.079,1802.240,1787.999,1828.960,693.440,691.359,700.160,2547.998,2532.158,2578.239,1857.918,1842.079,1879.999,2553.599,2537.918,2583.999
case505_r1_C2_RING_SIMPLE_CH8_N512_q2_rep5,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,2,5,80,0,PASS,681.040,678.400,684.160,1798.320,1783.839,1817.600,1804.479,1790.239,1824.160,693.439,691.200,696.960,2546.798,2532.798,2568.320,1856.160,1843.838,1876.319,2552.479,2538.238,2574.080
case506_comm_C2_RING_SIMPLE_CH8_N512_q4_rep1,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,1,80,0,PASS,383.680,381.920,386.240,1476.160,1472.160,1483.520,1482.719,1478.720,1489.920,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1488.960,1485.120,1496.160
case507_comm_C2_RING_SIMPLE_CH8_N512_q4_rep2,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,2,80,0,PASS,383.520,381.600,10240.956,1475.360,1471.840,11329.916,1481.999,1477.760,11335.676,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1488.320,1483.680,11341.116
case508_comm_C2_RING_SIMPLE_CH8_N512_q4_rep3,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,3,80,0,PASS,383.520,382.079,387.519,1477.680,1474.561,1483.040,1484.240,1481.120,1489.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1490.720,1487.520,1496.000
case509_comm_C2_RING_SIMPLE_CH8_N512_q4_rep4,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,4,80,0,PASS,383.360,382.080,391.520,1478.481,1474.561,1485.440,1484.880,1481.120,1492.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1491.280,1487.520,1498.560
case510_comm_C2_RING_SIMPLE_CH8_N512_q4_rep5,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,5,80,0,PASS,382.160,379.200,387.840,1472.880,1467.680,1483.199,1479.200,1473.440,1489.919,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1485.360,1479.680,1496.159
case511_r1_C2_RING_SIMPLE_CH8_N512_q4_rep1,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,1,80,0,PASS,383.680,381.760,387.520,2167.440,2157.440,2184.800,2173.760,2164.160,2191.200,396.720,394.720,401.280,2551.359,2539.838,2571.038,2156.399,2146.080,2174.879,2556.880,2545.438,2576.798
case512_r1_C2_RING_SIMPLE_CH8_N512_q4_rep2,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,2,80,0,PASS,384.560,382.560,388.160,2181.921,2168.798,2197.279,2188.160,2175.039,2203.359,397.200,394.880,401.600,2565.838,2552.480,2580.638,2169.760,2157.438,2187.198,2571.439,2558.080,2586.238
case513_r1_C2_RING_SIMPLE_CH8_N512_q4_rep3,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,3,80,0,PASS,384.480,382.400,392.960,2176.640,2160.639,2195.680,2183.041,2167.039,2202.080,397.360,395.200,405.920,2562.959,2545.920,2581.280,2166.559,2152.800,2185.440,2568.639,2551.680,2587.680
case514_r1_C2_RING_SIMPLE_CH8_N512_q4_rep4,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,4,80,0,PASS,384.240,382.080,388.319,2177.999,2166.079,2192.639,2184.319,2172.319,2199.039,397.280,395.200,401.600,2561.119,2547.199,2576.319,2166.799,2152.959,2181.119,2566.800,2552.959,2582.079
case515_r1_C2_RING_SIMPLE_CH8_N512_q4_rep5,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,4,5,80,0,PASS,383.040,381.120,387.200,2169.680,2155.199,2188.319,2176.159,2161.439,2194.719,396.399,394.080,400.480,2553.199,2538.401,2571.361,2158.399,2144.480,2176.480,2558.959,2544.001,2576.961
case516_comm_C2_RING_SIMPLE_CH8_N512_q8_rep1,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,1,80,0,PASS,233.760,231.520,240.480,1759.439,1755.839,1765.920,1765.999,1762.399,1771.681,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1772.320,1768.320,1778.241
case517_comm_C2_RING_SIMPLE_CH8_N512_q8_rep2,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,2,80,0,PASS,233.440,230.879,241.760,1755.360,1741.119,1766.079,1761.760,1747.199,1771.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1768.000,1752.799,1778.558
case518_comm_C2_RING_SIMPLE_CH8_N512_q8_rep3,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,3,80,0,PASS,235.039,233.440,237.920,1760.720,1756.799,1765.919,1767.280,1763.359,1772.479,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1773.599,1769.600,1778.719
case519_comm_C2_RING_SIMPLE_CH8_N512_q8_rep4,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,4,80,0,PASS,234.080,232.480,243.200,1761.360,1756.159,1769.919,1767.920,1762.719,1776.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1774.320,1769.119,1782.719
case520_comm_C2_RING_SIMPLE_CH8_N512_q8_rep5,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,5,80,0,PASS,234.400,232.160,239.840,1763.999,1751.999,1771.039,1770.479,1757.919,1777.599,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1776.799,1763.519,1783.999
case521_r1_C2_RING_SIMPLE_CH8_N512_q8_rep1,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,1,80,0,PASS,236.000,234.080,238.880,2184.399,2176.159,2194.879,2190.718,2182.559,2201.279,249.120,246.880,251.840,2336.159,2327.998,2346.399,2088.159,2080.798,2097.919,2342.399,2334.078,2352.639
case522_r1_C2_RING_SIMPLE_CH8_N512_q8_rep2,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,2,80,0,PASS,235.840,234.079,240.320,2199.439,2190.719,2207.359,2205.759,2197.119,2213.759,248.640,246.720,252.960,2352.000,2343.039,2360.639,2105.200,2095.680,2112.479,2358.399,2349.279,2366.879
case523_r1_C2_RING_SIMPLE_CH8_N512_q8_rep3,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,3,80,0,PASS,235.840,234.560,242.560,2173.199,2164.639,2189.439,2179.600,2171.039,2195.839,248.800,247.200,254.880,2325.520,2315.840,2340.799,2077.680,2069.279,2088.640,2331.760,2322.080,2346.879
case524_r1_C2_RING_SIMPLE_CH8_N512_q8_rep4,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,4,80,0,PASS,234.160,232.640,241.760,2174.959,2165.759,2196.639,2181.278,2172.159,2202.879,247.040,244.960,261.760,2326.240,2317.119,2346.559,2082.079,2073.759,2093.440,2332.079,2323.359,2352.159
case525_r1_C2_RING_SIMPLE_CH8_N512_q8_rep5,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,5,80,0,PASS,233.759,232.640,236.320,2167.600,2157.599,2179.040,2173.920,2163.999,2185.440,246.400,245.280,250.400,2319.360,2309.919,2330.880,2074.959,2064.800,2084.959,2325.280,2315.679,2336.800
case526_comm_C2_RING_SIMPLE_CH8_N2048_q2_rep1,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,1,80,0,PASS,740.320,736.639,745.919,1398.800,1393.760,1406.079,1405.280,1400.320,1412.639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1411.840,1406.561,1419.039
case527_comm_C2_RING_SIMPLE_CH8_N2048_q2_rep2,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,2,80,0,PASS,739.920,736.959,744.320,1398.880,1395.040,1403.680,1405.360,1401.760,1410.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1411.601,1408.000,1416.640
case528_comm_C2_RING_SIMPLE_CH8_N2048_q2_rep3,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,3,80,0,PASS,740.799,737.120,745.760,1399.840,1394.880,1407.201,1406.320,1401.280,1413.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1412.720,1407.680,1420.161
case529_comm_C2_RING_SIMPLE_CH8_N2048_q2_rep4,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,4,80,0,PASS,740.320,737.600,744.640,1399.040,1394.241,1406.080,1405.600,1400.801,1412.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1412.000,1407.201,1419.040
case530_comm_C2_RING_SIMPLE_CH8_N2048_q2_rep5,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,5,80,0,PASS,740.400,736.960,747.040,1398.640,1394.400,1409.440,1405.200,1400.960,1415.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1411.680,1407.360,1422.080
case531_r1_C2_RING_SIMPLE_CH8_N2048_q2_rep1,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,1,80,0,PASS,739.520,736.800,752.960,2114.240,2097.441,2145.601,2121.040,2104.481,2152.321,752.399,749.280,765.760,4276.479,4259.361,4317.277,3526.400,3509.119,3569.121,4282.159,4265.121,4322.877
case532_r1_C2_RING_SIMPLE_CH8_N2048_q2_rep2,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,2,80,0,PASS,740.240,736.320,745.760,2114.720,2097.920,2137.600,2121.919,2104.800,2144.640,752.958,748.000,758.239,4277.359,4256.639,4296.639,3527.599,3506.560,3548.959,4283.359,4263.037,4302.399
case533_r1_C2_RING_SIMPLE_CH8_N2048_q2_rep3,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,3,80,0,PASS,740.400,737.279,744.319,2114.798,2096.159,2153.599,2121.759,2102.880,2160.639,753.200,749.920,758.080,4278.319,4260.958,4307.519,3528.559,3511.037,3557.599,4284.079,4266.559,4313.279
case534_r1_C2_RING_SIMPLE_CH8_N2048_q2_rep4,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,4,80,0,PASS,740.560,736.800,745.920,2113.120,2094.399,2134.400,2119.921,2101.279,2141.440,753.440,749.440,758.880,4277.358,4261.919,4299.039,3528.799,3510.718,3550.718,4283.118,4267.520,4304.959
case535_r1_C2_RING_SIMPLE_CH8_N2048_q2_rep5,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,5,80,0,PASS,740.320,736.480,744.960,2112.959,2097.439,2144.959,2119.758,2104.319,2152.479,753.120,748.959,757.920,4276.637,4262.719,4298.560,3526.798,3513.440,3551.360,4282.479,4268.479,4304.160
case536_comm_C2_RING_SIMPLE_CH8_N2048_q4_rep1,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,4,1,80,0,PASS,434.559,429.600,441.280,1528.000,1524.159,1535.040,1534.400,1530.719,1541.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1540.720,1537.119,1548.000
case537_comm_C2_RING_SIMPLE_CH8_N2048_q4_rep2,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,4,2,80,0,PASS,435.200,431.520,439.840,1530.559,1524.480,1537.439,1537.039,1531.040,1543.999,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1543.360,1537.599,1550.239
case538_comm_C2_RING_SIMPLE_CH8_N2048_q4_rep3,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,4,3,80,0,PASS,434.240,430.720,437.280,1527.600,1522.880,1536.800,1534.080,1528.959,1543.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1540.560,1535.201,1549.760
case539_comm_C2_RING_SIMPLE_CH8_N2048_q4_rep4,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,4,4,80,0,PASS,435.521,432.161,440.001,1529.122,1524.323,1536.642,1535.523,1531.042,1543.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1541.923,1537.282,1549.442
case540_comm_C2_RING_SIMPLE_CH8_N2048_q4_rep5,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,4,5,80,0,PASS,434.640,431.201,439.200,1528.483,1523.044,1536.803,1535.043,1529.604,1543.523,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1541.443,1536.004,1549.923
case541_r1_C2_RING_SIMPLE_CH8_N2048_q4_rep1,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,4,1,80,0,PASS,435.281,432.960,440.160,2487.524,2430.725,2517.443,2508.323,2452.644,2542.085,449.361,445.760,456.481,4286.328,4255.048,4321.445,3840.167,3811.526,3870.726,4292.568,4260.808,4327.045
case542_r1_C2_RING_SIMPLE_CH8_N2048_q4_rep2,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,4,2,80,0,PASS,435.841,433.441,441.281,2484.245,2438.565,2533.604,2504.325,2462.725,2556.164,449.201,446.881,457.281,4290.490,4259.689,4339.208,3844.888,3816.006,3887.527,4296.170,4265.289,4346.408
case543_r1_C2_RING_SIMPLE_CH8_N2048_q4_rep3,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,4,3,80,0,PASS,435.522,431.362,439.041,2484.244,2422.247,2538.247,2506.488,2445.286,2560.807,449.121,444.482,455.202,4288.414,4247.690,4332.973,3841.772,3800.172,3891.212,4294.494,4253.290,4338.573
case544_r1_C2_RING_SIMPLE_CH8_N2048_q4_rep4,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,4,4,80,0,PASS,434.161,431.201,439.362,2472.167,2424.166,2520.007,2491.609,2444.167,2542.727,447.441,444.961,455.041,4277.291,4244.492,4318.574,3832.332,3801.931,3873.933,4283.132,4250.252,4325.134
case545_r1_C2_RING_SIMPLE_CH8_N2048_q4_rep5,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,4,5,80,0,PASS,435.601,433.282,440.642,2492.727,2428.007,2534.247,2512.246,2452.807,2551.848,449.281,446.402,454.881,4285.613,4250.733,4328.491,3841.372,3810.091,3880.171,4291.293,4256.333,4334.571
case546_comm_C2_RING_SIMPLE_CH8_N2048_q8_rep1,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,8,1,80,0,PASS,275.841,272.961,280.321,1803.369,1799.208,1809.928,1809.848,1805.767,1816.488,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1816.088,1812.007,1822.888
case547_comm_C2_RING_SIMPLE_CH8_N2048_q8_rep2,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,8,2,80,0,PASS,277.281,274.881,280.481,1804.329,1800.969,1811.047,1810.809,1807.529,1817.607,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1817.289,1813.929,1824.007
case548_comm_C2_RING_SIMPLE_CH8_N2048_q8_rep3,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,8,3,80,0,PASS,273.921,270.721,277.442,1794.409,1784.488,1807.369,1800.809,1790.248,1813.769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1807.209,1795.848,1820.169
case549_comm_C2_RING_SIMPLE_CH8_N2048_q8_rep4,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,8,4,80,0,PASS,276.161,273.122,279.361,1802.968,1788.328,1810.248,1809.528,1794.248,1816.808,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1815.848,1799.848,1823.208
case550_comm_C2_RING_SIMPLE_CH8_N2048_q8_rep5,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,8,5,80,0,PASS,275.041,272.801,5063.224,1802.568,1799.207,6593.471,1809.128,1805.767,6600.031,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1815.687,1812.167,6606.591
case551_r1_C2_RING_SIMPLE_CH8_N2048_q8_rep1,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,8,1,80,0,PASS,275.361,272.961,283.201,3315.135,3249.774,3658.734,3322.414,3256.974,3678.574,288.801,285.121,296.161,6628.506,6556.185,6670.909,6341.707,6272.664,6377.948,6634.106,6561.625,6676.509
case552_r1_C2_RING_SIMPLE_CH8_N2048_q8_rep2,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,8,2,80,0,PASS,278.481,276.321,286.561,3491.136,3247.854,3707.696,3498.096,3255.534,3715.376,291.761,289.121,302.881,6613.549,6540.191,6673.469,6326.508,6247.230,6364.510,6619.309,6545.951,6679.389
case553_r1_C2_RING_SIMPLE_CH8_N2048_q8_rep3,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,8,3,80,0,PASS,277.361,274.562,281.921,3294.972,3244.651,3676.975,3301.852,3251.531,3706.094,291.041,287.841,296.002,6614.186,6564.987,6663.224,6327.226,6277.627,6376.503,6619.867,6570.747,6668.824
case554_r1_C2_RING_SIMPLE_CH8_N2048_q8_rep4,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,8,4,80,0,PASS,276.801,274.081,282.401,3365.129,3242.088,3691.851,3372.249,3249.288,3716.491,290.321,286.721,296.481,6610.978,6561.459,6667.861,6322.817,6277.778,6373.618,6616.978,6568.019,6673.461
case555_r1_C2_RING_SIMPLE_CH8_N2048_q8_rep5,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,8,5,80,0,PASS,276.800,273.921,287.680,3511.930,3244.970,3712.969,3518.570,3251.530,3720.489,289.921,286.881,300.480,6613.780,6540.978,6675.859,6325.616,6256.497,6373.615,6619.541,6546.738,6681.619
case556_comm_C2_RING_SIMPLE_CH8_N4096_q2_rep1,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,4096,2048,2,1,80,0,PASS,794.883,788.642,801.602,1452.564,1444.645,1461.764,1458.964,1450.565,1468.324,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1464.885,1456.484,1474.564
case557_comm_C2_RING_SIMPLE_CH8_N4096_q2_rep2,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,4096,2048,2,2,80,0,PASS,798.082,791.042,808.002,1457.122,1448.804,1466.403,1463.682,1455.362,1472.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1470.082,1461.762,1479.203
case558_comm_C2_RING_SIMPLE_CH8_N4096_q2_rep3,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,4096,2048,2,3,80,0,PASS,796.081,790.721,806.401,1456.002,1448.643,1465.921,1462.402,1455.203,1472.321,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1468.722,1461.763,1478.721
case559_comm_C2_RING_SIMPLE_CH8_N4096_q2_rep4,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,4096,2048,2,4,80,0,PASS,796.641,790.401,807.681,1456.081,1448.482,1468.802,1462.561,1455.042,1475.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1468.881,1461.282,1481.602
case560_comm_C2_RING_SIMPLE_CH8_N4096_q2_rep5,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,4096,2048,2,5,80,0,PASS,797.281,791.041,803.521,1455.841,1448.962,1467.042,1462.322,1455.362,1473.442,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1468.722,1461.762,1479.842
