candidate,N,q,path,family,reps,t_done_p50_us,e2e_p50_us,release_last_p50_us,e2e_p05_us,e2e_p95_us,release_gap_us,comm_compute_overlap_us,e2e_p50_stdev_us
C0_DEFAULT,2048,8,GEMM_ONLY,RCCL,5,2997.358,3003.276,0.000,2993.278,3017.998,5.919,5.919,8.739
C0_DEFAULT,2048,8,R0_FULL_SERIAL,RCCL,5,538.719,1899.120,531.919,1898.720,1900.241,1360.400,1360.400,0.584
C0_DEFAULT,2048,8,R1_EVENT_OVERLAP,RCCL,5,1549.759,3417.202,1543.119,3404.082,3420.637,1867.443,1867.443,6.293
C0_DEFAULT,2048,8,RS_SLICE_SERIAL,RCCL,5,3425.039,3787.757,3418.880,3777.677,3803.360,362.718,362.718,8.656
C0_DEFAULT,2048,16,COMM_ONLY,RCCL,5,1100.240,1106.000,1094.081,1099.120,1106.880,5.760,5.760,3.502
C0_DEFAULT,2048,16,D1W_WAITSTREAM_OVERLAP,DUSHMEM,5,16302.556,16304.556,13522.789,13149.209,16441.268,2.000,2.000,1303.076
C0_DEFAULT,2048,16,D1_PUSHSIG_OVERLAP,DUSHMEM,5,15126.237,15129.118,14344.949,14605.767,16115.440,2.880,2.880,603.737
C0_DEFAULT,2048,16,DC_PUSHSIG_ONLY,DUSHMEM,5,3227.598,3238.162,3224.722,3230.721,3297.998,10.564,10.564,24.651
C0_DEFAULT,2048,16,DS_PUSHSIG_SERIAL,DUSHMEM,5,15866.250,15872.569,15282.486,15211.209,16172.227,6.319,6.319,373.584
C0_DEFAULT,2048,16,GEMM_ONLY,RCCL,5,2383.678,2389.279,0.000,2385.038,2391.998,5.601,5.601,2.332
C0_DEFAULT,2048,16,R1_EVENT_OVERLAP,RCCL,5,1429.119,2626.159,1414.238,2617.598,2627.599,1197.040,1197.040,3.563
C0_DEFAULT,2048,16,RS_SLICE_SERIAL,RCCL,5,3448.882,3595.837,3442.882,3595.442,3601.197,146.955,146.955,2.571
C0_DEFAULT,4096,2,COMM_ONLY,RCCL,5,616.480,622.560,610.320,621.280,626.159,6.080,6.080,1.687
C0_DEFAULT,4096,2,D0_FCOLLECT_SERIAL,DUSHMEM,5,3354.079,7189.761,3347.282,7179.919,7200.165,3835.682,3835.682,8.092
C0_DEFAULT,4096,2,D1W_WAITSTREAM_OVERLAP,DUSHMEM,5,4811.763,4817.363,2864.882,4774.396,4855.279,5.600,5.600,35.372
C0_DEFAULT,4096,2,D1_PUSHSIG_OVERLAP,DUSHMEM,5,4782.079,4783.036,2853.119,4755.117,4830.163,0.957,0.957,27.048
C0_DEFAULT,4096,2,DC_PUSHSIG_ONLY,DUSHMEM,5,973.119,975.039,966.879,955.760,1003.679,1.920,1.920,19.848
C0_DEFAULT,4096,2,DS_PUSHSIG_SERIAL,DUSHMEM,5,4742.479,4744.079,2844.322,4727.436,4855.916,1.600,1.600,48.095
C0_DEFAULT,4096,2,FC_FCOLLECT_ONLY,DUSHMEM,5,3344.877,3361.838,3356.080,3358.959,3362.880,16.960,16.960,1.315
C0_DEFAULT,4096,2,GEMM_ONLY,RCCL,5,3931.682,3937.600,0.000,3887.999,3990.399,5.917,5.917,36.560
C0_DEFAULT,4096,2,R0_FULL_SERIAL,RCCL,5,567.280,4326.483,560.400,4248.799,4401.923,3759.203,3759.203,58.741
C0_DEFAULT,4096,2,R1_EVENT_OVERLAP,RCCL,5,825.679,4365.759,818.480,4351.280,4384.160,3540.079,3540.079,12.598
C0_DEFAULT,4096,2,RS_SLICE_SERIAL,RCCL,5,2458.641,4285.279,2452.641,4244.317,4326.079,1826.638,1826.638,32.545
C0_DEFAULT,4096,4,COMM_ONLY,RCCL,5,688.880,694.480,683.040,693.441,696.720,5.600,5.600,1.217
C0_DEFAULT,4096,4,D0_FCOLLECT_SERIAL,DUSHMEM,5,3355.519,7182.553,3349.602,7168.555,7200.474,3827.034,3827.034,10.178
C0_DEFAULT,4096,4,D1W_WAITSTREAM_OVERLAP,DUSHMEM,5,5143.275,5142.876,4160.397,5109.442,5169.435,-0.400,-0.400,19.644
C0_DEFAULT,4096,4,D1_PUSHSIG_OVERLAP,DUSHMEM,5,5045.035,5048.956,4096.399,4998.396,5072.879,3.920,3.920,28.271
C0_DEFAULT,4096,4,DC_PUSHSIG_ONLY,DUSHMEM,5,1234.719,1237.359,1229.519,1199.039,1272.799,2.640,2.640,25.607
C0_DEFAULT,4096,4,DS_PUSHSIG_SERIAL,DUSHMEM,5,5033.683,5035.596,4080.159,4984.556,5038.880,1.913,1.913,21.646
C0_DEFAULT,4096,4,FC_FCOLLECT_ONLY,DUSHMEM,5,3348.639,3365.441,3359.841,3360.560,3366.878,16.802,16.802,2.421
C0_DEFAULT,4096,4,GEMM_ONLY,RCCL,5,3708.401,3714.001,0.000,3692.559,3753.598,5.600,5.600,26.002
C0_DEFAULT,4096,4,R0_FULL_SERIAL,RCCL,5,567.759,4392.162,560.561,4372.155,4394.159,3824.403,3824.403,8.290
C0_DEFAULT,4096,4,R1_EVENT_OVERLAP,RCCL,5,1063.520,4099.522,1056.240,4070.320,4127.280,3036.002,3036.002,22.175
C0_DEFAULT,4096,4,RS_SLICE_SERIAL,RCCL,5,3340.477,4215.116,3334.398,4164.877,4223.517,874.639,874.639,21.549
C0_DEFAULT,4096,8,COMM_ONLY,RCCL,5,853.361,859.041,847.520,855.919,860.801,5.680,5.680,1.700
C0_DEFAULT,4096,8,D0_FCOLLECT_SERIAL,DUSHMEM,5,3352.161,7192.083,3346.401,7171.359,7195.043,3839.922,3839.922,8.667
C0_DEFAULT,4096,8,D1W_WAITSTREAM_OVERLAP,DUSHMEM,5,8340.953,8348.800,7547.285,8270.794,8410.484,7.846,7.846,45.801
