case_id,path,family,candidate,M_local,N,K,q,rep,iterations,iteration_failures,status,t_release_first_max_us_p50,t_release_first_max_us_p05,t_release_first_max_us_p95,t_release_last_max_us_p50,t_release_last_max_us_p05,t_release_last_max_us_p95,t_done_max_us_p50,t_done_max_us_p05,t_done_max_us_p95,gemm_first_start_max_us_p50,gemm_first_start_max_us_p05,gemm_first_start_max_us_p95,gemm_last_end_max_us_p50,gemm_last_end_max_us_p05,gemm_last_end_max_us_p95,gemm_interval_max_us_p50,gemm_interval_max_us_p05,gemm_interval_max_us_p95,e2e_max_us_p50,e2e_max_us_p05,e2e_max_us_p95
case114_ds_C0_DEFAULT_N512_q4_rep4,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,7548.149,7435.902,12717.045,8578.645,8436.967,14246.237,8929.017,8796.785,14970.865,7553.669,7441.502,12722.644,8866.468,8748.948,14553.100,1432.080,1363.123,4518.306,8929.178,8796.785,14971.984
case115_ds_C0_DEFAULT_N512_q4_rep5,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,7550.068,7452.221,12971.292,8608.076,8493.442,13928.039,8953.824,8839.839,14261.622,7555.748,7457.661,12976.893,8896.860,8794.241,14217.624,1434.479,1367.603,4585.342,8953.664,8836.958,14261.462
case116_d1_C0_DEFAULT_N512_q4_rep1,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,1,80,0,PASS,7543.189,7424.223,11507.992,8575.054,8438.407,12567.933,8905.347,8790.242,12898.634,7548.709,7429.823,11513.592,8859.030,8744.004,12839.758,1377.363,1326.005,5399.858,8904.940,8789.268,12898.474
case117_d1_C0_DEFAULT_N512_q4_rep2,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,2,80,0,PASS,7564.862,7465.341,11331.843,8641.451,8516.481,12403.782,8988.471,8874.383,12752.562,7570.301,7470.620,11337.442,8939.986,8813.905,12693.206,1412.240,1357.844,5242.426,8988.311,8874.223,12752.402
case118_d1_C0_DEFAULT_N512_q4_rep3,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,3,80,0,PASS,7570.308,7415.744,10393.019,8610.653,8476.979,11513.276,8952.873,8795.840,11869.735,7575.748,7421.183,10398.459,8903.427,8749.443,11809.900,1376.244,1304.248,3441.248,8952.713,8795.680,11869.576
case119_d1_C0_DEFAULT_N512_q4_rep4,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,4,80,0,PASS,7547.736,7462.817,13624.628,8613.216,8488.064,14670.152,8952.827,8830.168,15009.911,7553.257,7468.418,13630.229,8904.962,8782.354,14941.736,1391.447,1349.265,3649.494,8952.747,8830.168,15010.071
case120_d1_C0_DEFAULT_N512_q4_rep5,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,4,5,80,0,PASS,7543.679,7467.472,11103.645,8632.164,8535.801,12258.716,8971.659,8874.176,12621.277,7549.202,7473.075,11109.247,8919.164,8823.754,12558.049,1432.875,1366.528,3730.135,8972.059,8874.335,12621.438
case121_comm_C0_DEFAULT_N512_q8_rep1,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,539.358,536.636,555.362,4223.800,4219.788,4249.106,4229.245,4225.230,4254.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4234.848,4230.672,4260.150
case122_comm_C0_DEFAULT_N512_q8_rep2,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,537.729,536.289,545.890,4221.042,4217.204,4231.921,4226.486,4222.644,4237.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4232.002,4228.083,4242.800
case123_comm_C0_DEFAULT_N512_q8_rep3,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,537.729,535.970,550.050,4220.643,4215.284,4277.840,4226.162,4220.883,4283.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4231.682,4226.483,4289.039
case124_comm_C0_DEFAULT_N512_q8_rep4,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,539.729,537.410,551.009,4222.004,4217.044,4251.922,4227.443,4222.324,4257.361,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4232.882,4227.923,4262.961
case125_comm_C0_DEFAULT_N512_q8_rep5,COMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,537.970,536.450,552.769,4220.646,4216.243,4237.043,4226.163,4221.843,4242.802,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4231.762,4227.282,4248.243
case126_comm_C2_RING_SIMPLE_CH8_N512_q8_rep1,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,1,80,0,PASS,529.090,527.650,537.569,4151.926,4147.128,4164.086,4157.367,4152.727,4169.526,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4162.966,4158.167,4175.125
case127_comm_C2_RING_SIMPLE_CH8_N512_q8_rep2,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,2,80,0,PASS,529.730,528.450,539.010,4151.207,4148.087,4178.166,4156.727,4153.527,4183.606,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4162.247,4159.126,4189.046
case128_comm_C2_RING_SIMPLE_CH8_N512_q8_rep3,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,3,80,0,PASS,529.490,527.971,532.130,4149.770,4146.968,4159.127,4155.288,4152.726,4164.726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4160.967,4158.166,4170.326
case129_comm_C2_RING_SIMPLE_CH8_N512_q8_rep4,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,4,80,0,PASS,530.690,528.771,537.410,4152.488,4148.887,4184.724,4158.006,4154.486,4190.164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4163.526,4159.926,4195.604
case130_comm_C2_RING_SIMPLE_CH8_N512_q8_rep5,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,5,80,0,PASS,529.250,527.651,535.969,4153.687,4148.247,4174.165,4159.287,4153.847,4179.605,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4164.727,4159.446,4185.203
case131_gemm_C0_DEFAULT_N512_q8_rep1,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1817.501,1813.186,1873.175,24.559,22.398,27.039,1812.061,1807.746,1867.575,1789.509,1785.667,1843.260,1823.026,1818.625,1878.774
case132_gemm_C0_DEFAULT_N512_q8_rep2,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1825.828,1816.550,3982.410,24.321,23.201,29.441,1820.308,1810.950,3976.970,1796.227,1787.270,3948.810,1831.428,1821.990,3988.010
case133_gemm_C0_DEFAULT_N512_q8_rep3,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1818.457,1813.658,1928.052,24.319,23.199,28.479,1813.017,1807.899,1922.612,1789.260,1784.540,1899.253,1823.896,1819.258,1933.492
case134_gemm_C0_DEFAULT_N512_q8_rep4,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1817.899,1812.858,8402.249,23.519,22.079,26.718,1812.378,1807.258,8396.649,1789.339,1784.860,8373.771,1823.498,1818.298,8407.688
case135_gemm_C0_DEFAULT_N512_q8_rep5,GEMM_ONLY,RCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,0.000,0.000,0.000,0.000,0.000,0.000,1817.418,1812.702,1875.095,26.319,23.518,28.318,1811.818,1807.258,1869.495,1788.779,1784.380,1844.056,1823.017,1818.301,1880.695
case136_r0_C0_DEFAULT_N512_q8_rep1,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,4049.693,4025.055,4081.211,4049.693,4025.055,4081.211,4055.613,4030.974,4087.291,4065.851,4040.894,4097.530,5089.715,5061.796,5122.111,1026.822,1021.224,1064.582,5095.234,5067.236,5127.871
case137_r0_C0_DEFAULT_N512_q8_rep2,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,4053.052,4016.575,4086.010,4053.052,4016.575,4086.010,4059.212,4022.495,4092.090,4069.292,4032.254,4101.849,5092.514,5064.515,5129.312,1027.222,1019.783,1073.060,5098.033,5070.115,5134.911
case138_r0_C0_DEFAULT_N512_q8_rep3,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,4059.052,4027.134,4121.848,4059.052,4027.134,4121.848,4064.892,4033.053,4128.088,4074.811,4043.293,4138.327,5098.513,5064.677,5158.750,1026.582,1020.103,1070.980,5104.112,5070.596,5164.189
case139_r0_C0_DEFAULT_N512_q8_rep4,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,4051.772,4023.613,4083.291,4051.772,4023.613,4083.291,4057.851,4029.214,4089.370,4068.171,4039.453,4099.290,5091.474,5062.596,5125.632,1026.182,1020.423,1069.700,5096.914,5068.036,5131.072
case140_r0_C0_DEFAULT_N512_q8_rep5,R0_FULL_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,4053.932,4022.174,4092.890,4053.932,4022.174,4092.890,4060.252,4028.254,4098.810,4070.331,4038.173,4108.889,5094.434,5064.677,5146.271,1026.182,1019.943,1070.980,5100.033,5070.276,5151.870
case141_rs_C0_DEFAULT_N512_q8_rep1,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,563.248,554.209,577.888,5979.744,5964.145,6055.179,5986.224,5970.385,6061.259,573.567,564.448,587.967,6209.411,6192.292,6284.126,5641.523,5629.284,5709.119,6215.011,6197.891,6289.566
case142_rs_C0_DEFAULT_N512_q8_rep2,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,563.728,557.409,587.007,5974.624,5959.996,6109.737,5981.184,5966.704,6116.137,573.648,567.648,597.887,6204.851,6189.411,6340.775,5642.003,5629.763,5747.836,6210.291,6194.851,6346.214
case143_rs_C0_DEFAULT_N512_q8_rep3,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,569.007,558.209,587.327,5977.345,5966.224,6037.420,5983.744,5972.785,6043.819,579.327,569.248,597.726,6206.371,6193.572,6272.928,5641.683,5630.564,5706.240,6211.891,6199.172,6278.368
case144_rs_C0_DEFAULT_N512_q8_rep4,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,563.827,553.665,575.270,5974.892,5966.185,6037.864,5981.298,5972.746,6044.105,573.992,564.226,585.991,6205.056,6195.946,6268.434,5643.007,5632.880,5705.344,6210.657,6201.593,6274.035
case145_rs_C0_DEFAULT_N512_q8_rep5,RS_SLICE_SERIAL,RCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,569.613,565.371,583.779,5979.693,5966.966,6043.960,5986.336,5973.211,6050.523,579.938,576.255,595.304,6208.914,6196.507,6272.541,5642.743,5632.099,5710.211,6214.356,6201.950,6277.984
case146_r1_C0_DEFAULT_N512_q8_rep1,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,558.463,554.383,573.427,4450.891,4440.808,4468.823,4457.611,4447.365,4474.904,569.184,565.265,583.349,4680.791,4668.867,4733.038,4118.815,4108.405,4167.465,4686.311,4674.469,4738.639
case147_r1_C0_DEFAULT_N512_q8_rep2,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,558.129,554.209,567.009,4457.590,4446.159,4470.789,4464.149,4452.719,4477.668,569.488,565.408,578.368,4686.778,4674.307,4704.856,4120.336,4111.609,4138.169,4692.221,4679.747,4710.295
case148_r1_C0_DEFAULT_N512_q8_rep3,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,560.929,552.929,575.648,4457.358,4447.751,4514.308,4464.237,4454.630,4520.868,572.208,564.289,587.328,4687.425,4676.218,4742.455,4123.372,4112.417,4167.926,4692.945,4681.657,4748.055
case149_r1_C0_DEFAULT_N512_q8_rep4,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,557.488,551.329,571.328,4447.831,4439.112,4471.269,4454.470,4445.831,4477.989,568.528,562.208,582.367,4677.418,4669.498,4724.056,4114.569,4106.170,4162.327,4682.938,4674.938,4729.496
case150_r1_C0_DEFAULT_N512_q8_rep5,R1_EVENT_OVERLAP,RCCL,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,559.569,553.410,568.608,4459.749,4447.751,4527.587,4466.630,4454.316,4534.307,570.928,563.810,579.648,4689.582,4675.745,4757.974,4124.488,4112.569,4186.645,4695.097,4681.185,4763.414
case151_r1_C2_RING_SIMPLE_CH8_N512_q8_rep1,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,1,80,0,PASS,549.649,545.090,561.729,4421.353,4401.840,4439.112,4431.515,4413.352,4448.391,561.169,555.809,572.128,4675.265,4653.339,4731.263,4117.610,4099.769,4170.973,4680.784,4658.779,4736.855
case152_r1_C2_RING_SIMPLE_CH8_N512_q8_rep2,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,2,80,0,PASS,551.330,547.489,560.289,4421.352,4403.753,4442.631,4430.635,4414.161,4456.231,562.448,557.889,571.969,4675.258,4653.978,4725.183,4115.291,4096.250,4166.653,4680.698,4659.418,4730.623
case153_r1_C2_RING_SIMPLE_CH8_N512_q8_rep3,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,3,80,0,PASS,550.689,545.729,565.568,4422.872,4407.272,4448.710,4434.632,4416.240,4457.031,562.129,556.609,576.287,4679.102,4661.501,4721.344,4122.090,4103.450,4167.926,4684.782,4667.101,4726.783
case154_r1_C2_RING_SIMPLE_CH8_N512_q8_rep4,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,4,80,0,PASS,555.329,546.050,566.848,4421.596,4405.514,4444.872,4430.231,4413.993,4456.871,567.088,557.089,577.247,4676.458,4651.259,4719.103,4118.248,4097.530,4151.288,4681.898,4656.698,4724.543
case155_r1_C2_RING_SIMPLE_CH8_N512_q8_rep5,R1_EVENT_OVERLAP,RCCL,C2_RING_SIMPLE_CH8,2048,512,2048,8,5,80,0,PASS,554.768,545.089,570.528,4426.232,4407.913,4446.950,4435.991,4416.873,4457.190,566.448,555.809,581.408,4679.017,4652.539,4720.375,4118.493,4096.730,4164.574,4684.457,4657.819,4725.815
case156_fc_C0_DEFAULT_N512_q8_rep1,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,11541.913,11383.200,11705.123,11541.913,11383.200,11705.123,11531.604,11372.962,11695.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11547.513,11388.961,11710.562
case157_fc_C0_DEFAULT_N512_q8_rep2,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,11540.684,11385.012,11664.992,11540.684,11385.012,11664.992,11530.520,11374.929,11655.068,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11546.287,11390.615,11670.743
case158_fc_C0_DEFAULT_N512_q8_rep3,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,11513.217,11367.510,11717.753,11513.217,11367.510,11717.753,11503.057,11357.109,11707.192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11518.737,11373.109,11723.354
case159_fc_C0_DEFAULT_N512_q8_rep4,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,11518.243,11406.400,11789.098,11518.243,11406.400,11789.098,11507.924,11396.002,11778.378,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11523.842,11412.001,11794.537
case160_fc_C0_DEFAULT_N512_q8_rep5,FC_FCOLLECT_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,11516.154,11367.843,11681.582,11516.154,11367.843,11681.582,11505.755,11357.442,11671.662,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11521.753,11373.283,11687.022
case161_dc_C0_DEFAULT_N512_q8_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,1373.446,1190.175,7162.158,11381.999,7604.706,16192.367,11391.199,7614.626,16202.288,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11394.079,7613.506,16201.168
case162_dc_C0_DEFAULT_N512_q8_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,1366.086,1196.415,8036.829,10656.041,7336.561,16628.668,10665.561,7346.320,16644.986,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10665.561,7347.440,16646.107
case163_dc_C0_DEFAULT_N512_q8_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,1362.965,1178.015,10027.275,10249.503,7473.340,16432.359,10258.943,7481.820,16443.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10263.422,7483.099,16441.797
case164_dc_C0_DEFAULT_N512_q8_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,1370.646,1216.254,5847.512,11099.536,7468.700,16299.402,11108.655,7477.980,16309.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11121.135,7479.260,16308.043
case165_dc_C0_DEFAULT_N512_q8_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,1367.925,1190.175,6145.416,12004.525,7533.990,17961.709,12013.644,7543.589,17970.508,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12016.845,7544.709,17976.107
case166_d0_C0_DEFAULT_N512_q8_rep1,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,11513.523,11343.043,11709.264,11513.523,11343.043,11709.264,11519.604,11349.123,11715.345,11529.682,11359.202,11725.423,12557.613,12381.703,12746.804,1026.663,1019.142,1070.340,12563.292,12387.303,12752.083
case167_d0_C0_DEFAULT_N512_q8_rep2,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,11502.713,11321.922,11742.561,11502.713,11321.922,11742.561,11508.553,11327.682,11748.960,11518.561,11337.441,11759.359,12549.055,12399.483,12780.081,1026.662,1022.343,1075.460,12554.574,12405.084,12785.680
case168_d0_C0_DEFAULT_N512_q8_rep3,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,11540.633,11370.400,11676.462,11540.633,11370.400,11676.462,11546.953,11376.640,11682.563,11557.120,11386.559,11692.644,12585.373,12409.541,12724.406,1026.503,1020.265,1070.342,12590.812,12414.980,12730.006
case169_d0_C0_DEFAULT_N512_q8_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,11509.218,11346.755,11742.264,11509.218,11346.755,11742.264,11514.900,11352.518,11748.506,11524.584,11362.440,11758.590,12543.703,12389.335,12788.224,1026.829,1019.864,1037.638,12549.225,12394.616,12793.664
case170_d0_C0_DEFAULT_N512_q8_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,11520.351,11354.281,11744.837,11520.351,11354.281,11744.837,11526.431,11360.361,11750.917,11536.351,11370.280,11761.156,12573.266,12407.342,12805.402,1027.546,1021.066,1073.704,12578.866,12412.622,12810.844
case171_ds_C0_DEFAULT_N512_q8_rep1,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,14802.369,11021.459,22761.918,17749.162,14864.473,26896.295,18276.751,15150.695,27178.682,14807.889,11026.899,22767.359,17990.269,15100.938,27127.004,9206.603,3748.109,14354.716,18276.671,15150.856,27178.842
case172_ds_C0_DEFAULT_N512_q8_rep2,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,14819.247,8679.848,22845.592,17512.294,13567.397,25516.002,17849.012,14058.732,25824.623,14824.685,8685.447,22851.033,17754.123,13805.624,25760.787,8818.624,2495.859,12762.325,17849.652,14059.692,25827.346
case173_ds_C0_DEFAULT_N512_q8_rep3,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,15319.939,8776.803,22471.377,17930.926,13756.691,25662.719,18241.692,14053.476,25972.781,15325.538,8782.243,22485.771,18178.515,14004.998,25899.986,8915.108,2525.459,13189.176,18244.573,14053.476,25973.582
case174_ds_C0_DEFAULT_N512_q8_rep4,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,14921.641,10370.955,20460.447,17967.631,13405.031,22661.287,18469.200,14012.838,23011.984,14927.241,10376.715,20465.887,18208.420,13961.160,22900.316,8336.651,4014.334,13763.065,18469.760,14012.678,23015.344
case175_ds_C0_DEFAULT_N512_q8_rep5,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,14820.700,9553.240,20595.166,17460.379,14737.092,23116.305,17888.194,15052.461,26565.549,14826.220,9558.679,20600.766,17705.885,14985.558,23353.730,8208.659,3934.340,14536.621,17888.274,15052.621,26568.107
case176_d1_C0_DEFAULT_N512_q8_rep1,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,8,1,80,0,PASS,14442.960,11180.812,19689.809,17817.733,13691.575,22638.562,18186.258,14606.218,23283.973,14448.560,11186.412,19695.408,18057.561,14062.090,22883.512,8599.116,3901.861,12636.091,18187.379,14606.058,23284.133
case177_d1_C0_DEFAULT_N512_q8_rep2,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,8,2,80,0,PASS,14807.327,10088.555,21506.150,17634.944,14541.904,25956.188,18263.230,15031.479,26607.785,14812.847,10094.153,21511.594,17876.770,14785.246,26204.332,7786.610,4016.095,14239.360,18263.788,15031.319,26610.662
case178_d1_C0_DEFAULT_N512_q8_rep3,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,8,3,80,0,PASS,14748.077,11036.979,19200.877,17396.557,14836.285,22961.908,18179.616,15243.811,23255.973,14753.517,11042.579,19206.316,17636.464,15075.473,23187.336,8066.987,4197.365,13368.687,18179.615,15243.651,23261.412
case179_d1_C0_DEFAULT_N512_q8_rep4,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,8,4,80,0,PASS,14553.421,11431.199,19928.355,17914.208,14722.079,22020.240,18558.237,15097.577,22319.104,14558.860,11436.799,19933.797,18149.955,14959.826,22268.707,7963.233,4060.732,13275.091,18558.717,15097.737,22318.945
case180_d1_C0_DEFAULT_N512_q8_rep5,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,512,2048,8,5,80,0,PASS,14701.599,10059.952,19294.045,17922.787,14213.040,22266.496,18371.453,14916.129,23302.211,14707.119,10065.552,19299.645,18165.272,14461.524,22501.539,8568.829,4024.449,14062.512,18371.772,14916.289,23304.932
case181_comm_C0_DEFAULT_N2048_q2_rep1,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,1,80,0,PASS,2017.055,2011.612,2038.504,4014.820,4008.498,4030.908,4020.423,4013.940,4036.190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4025.865,4019.383,4041.632
case182_comm_C0_DEFAULT_N2048_q2_rep2,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,2,80,0,PASS,2016.209,2011.168,2027.971,4012.977,4006.478,4026.961,4018.579,4012.099,4032.562,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4024.173,4017.701,4038.003
case183_comm_C0_DEFAULT_N2048_q2_rep3,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,3,80,0,PASS,2014.687,2010.771,2024.370,4012.655,4006.016,4022.974,4018.175,4011.614,4028.574,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4023.935,4017.214,4034.014
case184_comm_C0_DEFAULT_N2048_q2_rep4,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,4,80,0,PASS,2017.649,2011.090,2043.885,4016.814,4007.615,4069.372,4022.253,4013.054,4074.812,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4027.773,4018.495,4080.411
case185_comm_C0_DEFAULT_N2048_q2_rep5,COMM_ONLY,RCCL,C0_DEFAULT,2048,2048,2048,2,5,80,0,PASS,2015.887,2009.967,2039.884,4013.055,4003.942,4039.134,4018.574,4009.542,4044.733,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4024.174,4015.142,4050.333
case186_comm_C2_RING_SIMPLE_CH8_N2048_q2_rep1,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,1,80,0,PASS,1953.650,1950.610,1972.369,3892.262,3887.461,3917.220,3897.861,3892.901,3922.659,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3903.381,3898.342,3928.099
case187_comm_C2_RING_SIMPLE_CH8_N2048_q2_rep2,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,2,80,0,PASS,1953.651,1950.771,1965.970,3893.222,3889.542,3906.340,3898.821,3894.981,3911.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3904.341,3900.420,3917.220
case188_comm_C2_RING_SIMPLE_CH8_N2048_q2_rep3,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,3,80,0,PASS,1955.250,1951.890,1979.889,3896.262,3891.942,3919.460,3901.861,3897.541,3925.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3907.301,3903.140,3930.340
case189_comm_C2_RING_SIMPLE_CH8_N2048_q2_rep4,COMM_ONLY,RCCL,C2_RING_SIMPLE_CH8,2048,2048,2048,2,4,80,0,PASS,1955.331,1951.251,1971.409,3894.741,3889.861,3915.940,3900.261,3895.461,3921.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3905.780,3900.901,3927.139
