case_id,path,candidate,N,q,rep,slice_index,t_release_med_us,t_gemm_start_med_us,t_gemm_end_med_us,t_gemm_duration_med_us
case080_ds_C0_DEFAULT_N2048_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,5,2,3950.2,3955.7,4419.1,466.1
case080_ds_C0_DEFAULT_N2048_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,5,3,5405.8,5411.4,5889.8,468.3
case080_ds_C0_DEFAULT_N2048_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,5,4,8893.4,8898.9,9374.7,465.2
case080_ds_C0_DEFAULT_N2048_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,5,5,13840.5,13846.0,14296.3,466.6
case080_ds_C0_DEFAULT_N2048_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,5,6,16376.0,16381.4,16835.2,462.5
case080_ds_C0_DEFAULT_N2048_q8_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,2048,8,5,7,17912.3,17917.8,18390.1,460.2
case081_d1_C0_DEFAULT_N2048_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,1,0,1081.2,1086.8,1558.2,479.1
case081_d1_C0_DEFAULT_N2048_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,1,1,2524.7,2530.0,2996.6,469.2
case081_d1_C0_DEFAULT_N2048_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,1,2,3952.5,3957.9,4425.9,467.5
case081_d1_C0_DEFAULT_N2048_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,1,3,5419.7,5425.3,5887.8,467.4
case081_d1_C0_DEFAULT_N2048_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,1,4,8930.0,8935.6,9406.4,466.0
case081_d1_C0_DEFAULT_N2048_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,1,5,12693.1,12698.4,13159.6,467.2
case081_d1_C0_DEFAULT_N2048_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,1,6,15413.9,15419.4,15877.3,464.1
case081_d1_C0_DEFAULT_N2048_q8_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,1,7,17624.7,17630.3,18085.5,460.0
case082_d1_C0_DEFAULT_N2048_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,2,0,1081.4,1087.0,1572.3,488.4
case082_d1_C0_DEFAULT_N2048_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,2,1,2520.1,2525.6,2984.0,458.9
case082_d1_C0_DEFAULT_N2048_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,2,2,3946.1,3951.8,4422.8,470.5
case082_d1_C0_DEFAULT_N2048_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,2,3,6573.7,6579.3,7034.5,461.1
case082_d1_C0_DEFAULT_N2048_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,2,4,8603.0,8608.7,9076.7,470.3
case082_d1_C0_DEFAULT_N2048_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,2,5,12530.3,12535.7,12996.1,461.6
case082_d1_C0_DEFAULT_N2048_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,2,6,15911.4,15916.9,16382.0,469.7
case082_d1_C0_DEFAULT_N2048_q8_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,2,7,17443.6,17449.2,17912.9,457.7
case083_d1_C0_DEFAULT_N2048_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,3,0,1079.6,1085.2,1560.3,476.1
case083_d1_C0_DEFAULT_N2048_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,3,1,2517.3,2522.7,2987.7,466.9
case083_d1_C0_DEFAULT_N2048_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,3,2,3944.9,3950.5,4408.3,466.1
case083_d1_C0_DEFAULT_N2048_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,3,3,5377.9,5383.5,5850.5,467.4
case083_d1_C0_DEFAULT_N2048_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,3,4,7991.7,7997.4,8459.2,464.0
case083_d1_C0_DEFAULT_N2048_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,3,5,12726.2,12731.7,13199.0,463.3
case083_d1_C0_DEFAULT_N2048_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,3,6,15487.4,15499.5,15951.6,463.7
case083_d1_C0_DEFAULT_N2048_q8_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,3,7,18092.3,18097.7,18550.3,457.6
case084_d1_C0_DEFAULT_N2048_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,4,0,1079.5,1085.1,1564.1,482.1
case084_d1_C0_DEFAULT_N2048_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,4,1,2516.2,2521.7,2988.0,461.9
case084_d1_C0_DEFAULT_N2048_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,4,2,3943.3,3948.9,4418.3,472.7
case084_d1_C0_DEFAULT_N2048_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,4,3,5372.3,5377.7,5841.9,458.9
case084_d1_C0_DEFAULT_N2048_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,4,4,8059.5,8065.1,8569.2,467.3
case084_d1_C0_DEFAULT_N2048_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,4,5,11551.1,11556.7,12006.5,457.6
case084_d1_C0_DEFAULT_N2048_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,4,6,16570.2,16575.9,17037.3,465.4
case084_d1_C0_DEFAULT_N2048_q8_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,4,7,18087.4,18094.5,18562.3,455.4
case085_d1_C0_DEFAULT_N2048_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,5,0,1079.5,1085.1,1563.0,482.6
case085_d1_C0_DEFAULT_N2048_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,5,1,2513.9,2519.5,2987.6,465.1
case085_d1_C0_DEFAULT_N2048_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,5,2,3943.8,3949.5,4420.5,468.6
case085_d1_C0_DEFAULT_N2048_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,5,3,5377.3,5382.8,5847.1,461.9
case085_d1_C0_DEFAULT_N2048_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,5,4,8105.6,8111.2,8634.5,468.0
case085_d1_C0_DEFAULT_N2048_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,5,5,12849.2,12854.8,13315.2,463.9
case085_d1_C0_DEFAULT_N2048_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,5,6,15407.2,15412.7,15950.8,464.3
case085_d1_C0_DEFAULT_N2048_q8_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,2048,8,5,7,17345.7,17351.3,17804.1,458.8
case086_d1w_C0_DEFAULT_N2048_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,1,0,1080.3,1102.6,1569.7,469.3
case086_d1w_C0_DEFAULT_N2048_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,1,1,2524.0,2544.7,3003.5,457.8
case086_d1w_C0_DEFAULT_N2048_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,1,2,3962.8,3986.5,4454.5,455.9
case086_d1w_C0_DEFAULT_N2048_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,1,3,7069.5,7089.7,7540.1,456.7
case086_d1w_C0_DEFAULT_N2048_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,1,4,10485.9,10505.7,10952.5,456.9
case086_d1w_C0_DEFAULT_N2048_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,1,5,13411.9,13434.9,13896.7,454.9
case086_d1w_C0_DEFAULT_N2048_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,1,6,16141.8,16165.8,16639.3,455.8
case086_d1w_C0_DEFAULT_N2048_q8_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,1,7,18127.2,18146.9,18590.0,447.5
case087_d1w_C0_DEFAULT_N2048_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,2,0,1079.0,1100.7,1566.7,471.6
case087_d1w_C0_DEFAULT_N2048_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,2,1,2516.7,2538.2,2991.4,455.3
case087_d1w_C0_DEFAULT_N2048_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,2,2,3952.5,3975.5,4428.6,454.1
case087_d1w_C0_DEFAULT_N2048_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,2,3,5393.9,5415.2,5871.3,453.5
case087_d1w_C0_DEFAULT_N2048_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,2,4,8230.5,8250.4,8701.2,454.5
case087_d1w_C0_DEFAULT_N2048_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,2,5,12391.2,12411.2,12855.8,452.6
case087_d1w_C0_DEFAULT_N2048_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,2,6,15240.3,15265.3,15732.4,454.4
case087_d1w_C0_DEFAULT_N2048_q8_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,2,7,17802.5,17821.6,18263.2,445.3
case088_d1w_C0_DEFAULT_N2048_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,3,0,1079.6,1101.2,1565.3,466.8
case088_d1w_C0_DEFAULT_N2048_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,3,1,2520.6,2542.5,2995.0,455.9
case088_d1w_C0_DEFAULT_N2048_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,3,2,3959.5,3982.1,4434.4,453.6
case088_d1w_C0_DEFAULT_N2048_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,3,3,5395.1,5418.0,5864.1,454.6
case088_d1w_C0_DEFAULT_N2048_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,3,4,6845.9,6865.3,7324.5,455.4
case088_d1w_C0_DEFAULT_N2048_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,3,5,11297.7,11317.9,11763.9,454.0
case088_d1w_C0_DEFAULT_N2048_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,3,6,15521.8,15543.0,16004.0,455.3
case088_d1w_C0_DEFAULT_N2048_q8_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,3,7,17409.8,17429.3,17875.4,446.2
case089_d1w_C0_DEFAULT_N2048_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,4,0,1078.8,1099.5,1558.6,467.8
case089_d1w_C0_DEFAULT_N2048_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,4,1,2515.9,2535.9,2987.4,454.7
case089_d1w_C0_DEFAULT_N2048_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,4,2,3937.5,3958.9,4411.8,452.1
case089_d1w_C0_DEFAULT_N2048_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,4,3,5391.1,5413.2,5866.4,453.3
case089_d1w_C0_DEFAULT_N2048_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,4,4,10182.1,10201.0,10643.9,453.5
case089_d1w_C0_DEFAULT_N2048_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,4,5,12743.5,12765.0,13226.5,451.3
case089_d1w_C0_DEFAULT_N2048_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,4,6,15111.8,15133.4,15601.4,454.7
case089_d1w_C0_DEFAULT_N2048_q8_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,4,7,16928.9,16947.1,17398.1,444.6
case090_d1w_C0_DEFAULT_N2048_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,5,0,1079.8,1101.5,1568.4,468.1
case090_d1w_C0_DEFAULT_N2048_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,5,1,2522.9,2545.9,2999.5,458.1
case090_d1w_C0_DEFAULT_N2048_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,5,2,3957.4,3978.4,4428.6,454.4
case090_d1w_C0_DEFAULT_N2048_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,5,3,5408.9,5434.4,5900.2,456.2
case090_d1w_C0_DEFAULT_N2048_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,5,4,9901.0,9922.2,10376.0,454.8
case090_d1w_C0_DEFAULT_N2048_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,5,5,12445.0,12465.2,12910.5,455.9
case090_d1w_C0_DEFAULT_N2048_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,5,6,15120.8,15139.6,15597.6,455.5
case090_d1w_C0_DEFAULT_N2048_q8_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,2048,8,5,7,17171.1,17195.9,17644.7,446.9
case091_ds_C0_DEFAULT_N4096_q2_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,2,1,0,3917.1,3922.9,7357.5,3463.3
case091_ds_C0_DEFAULT_N4096_q2_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,2,1,1,10437.1,10442.5,13793.7,3402.8
case092_ds_C0_DEFAULT_N4096_q2_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,2,2,0,3921.1,3926.5,7346.6,3461.6
case092_ds_C0_DEFAULT_N4096_q2_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,2,2,1,10488.2,10493.7,13810.0,3412.9
case093_ds_C0_DEFAULT_N4096_q2_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,2,3,0,3920.8,3926.4,7352.1,3462.4
case093_ds_C0_DEFAULT_N4096_q2_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,2,3,1,10495.5,10501.2,13872.5,3407.2
case094_ds_C0_DEFAULT_N4096_q2_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,2,4,0,3920.6,3926.2,7337.6,3446.3
case094_ds_C0_DEFAULT_N4096_q2_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,2,4,1,10446.0,10451.6,13810.7,3416.3
case095_ds_C0_DEFAULT_N4096_q2_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,2,5,0,3916.2,3921.6,7356.2,3455.2
case095_ds_C0_DEFAULT_N4096_q2_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,2,5,1,10452.9,10458.5,13837.5,3415.0
case096_d1_C0_DEFAULT_N4096_q2_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,2,1,0,3923.8,3929.6,7324.0,3449.2
case096_d1_C0_DEFAULT_N4096_q2_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,2,1,1,10509.8,10515.3,13877.4,3407.4
case097_d1_C0_DEFAULT_N4096_q2_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,2,2,0,3915.6,3921.1,7328.0,3448.9
case097_d1_C0_DEFAULT_N4096_q2_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,2,2,1,10511.2,10516.7,13875.1,3418.2
case098_d1_C0_DEFAULT_N4096_q2_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,2,3,0,3918.3,3923.8,7342.9,3466.0
case098_d1_C0_DEFAULT_N4096_q2_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,2,3,1,10474.0,10479.4,13802.1,3409.0
case099_d1_C0_DEFAULT_N4096_q2_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,2,4,0,3919.5,3925.1,7341.8,3465.1
case099_d1_C0_DEFAULT_N4096_q2_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,2,4,1,10490.1,10495.6,13820.8,3402.6
case100_d1_C0_DEFAULT_N4096_q2_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,2,5,0,3917.9,3923.4,7353.0,3462.9
case100_d1_C0_DEFAULT_N4096_q2_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,2,5,1,10503.7,10509.3,13851.8,3414.8
case101_d1w_C0_DEFAULT_N4096_q2_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,2,1,0,3920.4,3940.3,7342.4,3455.0
case101_d1w_C0_DEFAULT_N4096_q2_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,2,1,1,10491.0,10515.4,13868.0,3412.2
case102_d1w_C0_DEFAULT_N4096_q2_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,2,2,0,3920.6,3940.4,7350.6,3455.6
case102_d1w_C0_DEFAULT_N4096_q2_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,2,2,1,10473.1,10494.5,13839.6,3407.9
case103_d1w_C0_DEFAULT_N4096_q2_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,2,3,0,3918.4,3938.9,7323.1,3437.7
case103_d1w_C0_DEFAULT_N4096_q2_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,2,3,1,10523.6,10543.3,13899.5,3405.3
case104_d1w_C0_DEFAULT_N4096_q2_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,2,4,0,3918.9,3939.0,7340.0,3462.9
case104_d1w_C0_DEFAULT_N4096_q2_rep4,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,2,4,1,10526.9,10546.4,13897.7,3412.9
case105_d1w_C0_DEFAULT_N4096_q2_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,2,5,0,3919.6,3939.7,7358.2,3452.4
case105_d1w_C0_DEFAULT_N4096_q2_rep5,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,2,5,1,10522.8,10542.8,13883.4,3422.2
case106_ds_C0_DEFAULT_N4096_q4_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,1,0,2033.9,2039.5,3449.5,1416.1
case106_ds_C0_DEFAULT_N4096_q4_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,1,1,5192.7,5198.3,6594.6,1398.9
case106_ds_C0_DEFAULT_N4096_q4_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,1,2,8326.6,8332.3,9728.5,1398.5
case106_ds_C0_DEFAULT_N4096_q4_rep1,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,1,3,11447.5,11453.0,12837.2,1383.8
case107_ds_C0_DEFAULT_N4096_q4_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,2,0,2034.6,2040.3,3450.0,1413.7
case107_ds_C0_DEFAULT_N4096_q4_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,2,1,5189.6,5195.1,6594.4,1402.3
case107_ds_C0_DEFAULT_N4096_q4_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,2,2,8327.4,8332.9,9727.2,1397.8
case107_ds_C0_DEFAULT_N4096_q4_rep2,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,2,3,11440.6,11446.1,12822.9,1384.7
case108_ds_C0_DEFAULT_N4096_q4_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,3,0,2034.8,2040.5,3449.3,1418.6
case108_ds_C0_DEFAULT_N4096_q4_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,3,1,5190.5,5196.1,6593.1,1399.0
case108_ds_C0_DEFAULT_N4096_q4_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,3,2,8326.7,8332.1,9725.7,1395.2
case108_ds_C0_DEFAULT_N4096_q4_rep3,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,3,3,11443.0,11448.6,12831.9,1384.9
case109_ds_C0_DEFAULT_N4096_q4_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,4,0,2031.5,2037.0,3446.8,1422.1
case109_ds_C0_DEFAULT_N4096_q4_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,4,1,5175.6,5181.1,6580.4,1398.2
case109_ds_C0_DEFAULT_N4096_q4_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,4,2,8262.8,8268.3,9669.1,1399.2
case109_ds_C0_DEFAULT_N4096_q4_rep4,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,4,3,11328.2,11333.7,12711.7,1381.0
case110_ds_C0_DEFAULT_N4096_q4_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,5,0,2033.1,2038.7,3445.1,1419.3
case110_ds_C0_DEFAULT_N4096_q4_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,5,1,5187.2,5192.7,6586.4,1396.8
case110_ds_C0_DEFAULT_N4096_q4_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,5,2,8317.8,8323.2,9720.9,1397.5
case110_ds_C0_DEFAULT_N4096_q4_rep5,DS_PUSHSIG_SERIAL,C0_DEFAULT,4096,4,5,3,11447.8,11453.3,12836.4,1383.7
case111_d1_C0_DEFAULT_N4096_q4_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,1,0,2036.3,2041.8,3453.7,1418.6
case111_d1_C0_DEFAULT_N4096_q4_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,1,1,5192.3,5197.9,6598.7,1401.8
case111_d1_C0_DEFAULT_N4096_q4_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,1,2,8325.9,8331.5,9731.1,1399.9
case111_d1_C0_DEFAULT_N4096_q4_rep1,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,1,3,11447.9,11453.6,12839.4,1386.1
case112_d1_C0_DEFAULT_N4096_q4_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,2,0,2032.9,2038.4,3447.7,1422.6
case112_d1_C0_DEFAULT_N4096_q4_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,2,1,5166.7,5172.2,6570.8,1397.7
case112_d1_C0_DEFAULT_N4096_q4_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,2,2,8257.1,8262.7,9665.5,1397.5
case112_d1_C0_DEFAULT_N4096_q4_rep2,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,2,3,11331.4,11337.1,12718.0,1383.2
case113_d1_C0_DEFAULT_N4096_q4_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,3,0,2034.0,2039.5,3452.4,1421.0
case113_d1_C0_DEFAULT_N4096_q4_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,3,1,5189.6,5195.2,6597.8,1401.1
case113_d1_C0_DEFAULT_N4096_q4_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,3,2,8313.1,8318.7,9716.2,1399.2
case113_d1_C0_DEFAULT_N4096_q4_rep3,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,3,3,11411.6,11417.0,12807.6,1385.7
case114_d1_C0_DEFAULT_N4096_q4_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,4,0,2033.9,2039.4,3447.7,1417.1
case114_d1_C0_DEFAULT_N4096_q4_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,4,1,5186.5,5192.1,6590.3,1401.7
case114_d1_C0_DEFAULT_N4096_q4_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,4,2,8319.9,8325.5,9721.2,1395.8
case114_d1_C0_DEFAULT_N4096_q4_rep4,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,4,3,11452.3,11457.9,12832.0,1386.2
case115_d1_C0_DEFAULT_N4096_q4_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,5,0,2034.8,2040.3,3450.4,1421.1
case115_d1_C0_DEFAULT_N4096_q4_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,5,1,5189.9,5195.4,6591.4,1398.5
case115_d1_C0_DEFAULT_N4096_q4_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,5,2,8321.2,8326.7,9723.9,1398.6
case115_d1_C0_DEFAULT_N4096_q4_rep5,D1_PUSHSIG_OVERLAP,C0_DEFAULT,4096,4,5,3,11434.7,11440.3,12824.2,1383.8
case116_d1w_C0_DEFAULT_N4096_q4_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,4,1,0,2033.3,2053.6,3451.2,1406.9
case116_d1w_C0_DEFAULT_N4096_q4_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,4,1,1,5193.3,5213.1,6605.7,1395.8
case116_d1w_C0_DEFAULT_N4096_q4_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,4,1,2,8334.7,8355.6,9751.2,1394.7
case116_d1w_C0_DEFAULT_N4096_q4_rep1,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,4,1,3,11470.8,11490.7,12874.1,1381.1
case117_d1w_C0_DEFAULT_N4096_q4_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,4,2,0,2033.7,2053.3,3446.4,1407.8
case117_d1w_C0_DEFAULT_N4096_q4_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,4,2,1,5193.3,5214.0,6603.1,1391.5
case117_d1w_C0_DEFAULT_N4096_q4_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,4,2,2,8337.1,8356.4,9745.1,1391.8
case117_d1w_C0_DEFAULT_N4096_q4_rep2,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,4,2,3,11477.6,11497.6,12869.9,1378.2
case118_d1w_C0_DEFAULT_N4096_q4_rep3,D1W_WAITSTREAM_OVERLAP,C0_DEFAULT,4096,4,3,0,2030.8,2050.6,3440.5,1399.4
