case_id,path,family,candidate,M_local,N,K,q,rep,iterations,iteration_failures,status,t_release_first_max_us_p50,t_release_first_max_us_p05,t_release_first_max_us_p95,t_release_last_max_us_p50,t_release_last_max_us_p05,t_release_last_max_us_p95,t_done_max_us_p50,t_done_max_us_p05,t_done_max_us_p95,gemm_first_start_max_us_p50,gemm_first_start_max_us_p05,gemm_first_start_max_us_p95,gemm_last_end_max_us_p50,gemm_last_end_max_us_p05,gemm_last_end_max_us_p95,gemm_interval_max_us_p50,gemm_interval_max_us_p05,gemm_interval_max_us_p95,e2e_max_us_p50,e2e_max_us_p05,e2e_max_us_p95
case044_d0_C0_DEFAULT_N2048_q4_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,4,80,0,PASS,11542.803,11383.680,11752.299,11542.803,11383.680,11752.299,11549.033,11389.599,11758.218,11559.192,11399.061,11767.978,14329.127,14169.922,14571.663,2768.164,2757.446,2786.409,14334.647,14175.361,14577.103
case045_d0_C0_DEFAULT_N2048_q4_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,5,80,0,PASS,11529.283,11411.038,11711.843,11529.283,11411.038,11711.843,11535.603,11417.118,11718.083,11545.842,11427.197,11728.162,14309.448,14193.283,14485.586,2766.245,2754.730,2782.728,14314.968,14198.882,14491.187
case046_dc_C0_DEFAULT_N2048_q4_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,1,80,0,PASS,2672.255,2575.060,2710.572,7572.227,7351.920,7679.102,7581.987,7361.360,7689.982,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7580.868,7360.080,7688.702
case047_dc_C0_DEFAULT_N2048_q4_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,2,80,0,PASS,2673.534,2618.738,2709.292,7566.068,7426.784,7678.462,7575.747,7437.343,7689.341,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7575.828,7436.063,7688.221
case048_dc_C0_DEFAULT_N2048_q4_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,3,80,0,PASS,2676.894,2618.417,2698.573,7596.707,7443.422,8885.903,7606.706,7452.062,8895.821,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7606.226,7451.102,8896.942
case049_dc_C0_DEFAULT_N2048_q4_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,4,80,0,PASS,2671.609,2586.849,2698.085,7573.030,7409.678,7689.153,7582.791,7419.599,7699.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7581.591,7419.227,7698.754
case050_dc_C0_DEFAULT_N2048_q4_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,5,80,0,PASS,2666.947,2594.775,2730.154,7565.566,7402.787,7684.318,7575.648,7413.988,7698.880,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7575.560,7414.948,7697.760
case051_d0_C0_DEFAULT_N2048_q8_rep1,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,1,80,0,PASS,11554.710,11363.682,11868.612,11554.710,11363.682,11868.612,11560.549,11369.921,11875.331,11570.788,11380.320,11884.931,14342.314,14159.069,14646.562,2771.045,2755.365,2790.563,14347.912,14164.509,14652.162
case052_d0_C0_DEFAULT_N2048_q8_rep2,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,2,80,0,PASS,11562.871,11359.523,11681.905,11562.871,11359.523,11681.905,11568.710,11365.604,11687.846,11578.710,11375.522,11697.924,14348.167,14133.444,14507.025,2768.005,2754.890,2786.563,14353.686,14139.045,14512.626
case053_d0_C0_DEFAULT_N2048_q8_rep3,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,3,80,0,PASS,11531.842,11386.718,11688.163,11531.842,11386.718,11688.163,11537.843,11392.799,11694.562,11547.842,11403.038,11704.643,14317.128,14173.603,14477.109,2769.444,2757.445,2785.444,14322.648,14179.041,14482.548
case054_d0_C0_DEFAULT_N2048_q8_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,4,80,0,PASS,11562.871,11386.079,11748.301,11562.871,11386.079,11748.301,11569.111,11391.679,11754.700,11579.350,11401.438,11764.780,14345.355,14172.668,14537.743,2768.566,2750.565,2784.964,14350.874,14178.427,14543.343
