case_id,path,candidate,N,q,rep,slice_index,t_release_med_us,t_gemm_start_med_us,t_gemm_end_med_us,t_gemm_duration_med_us
case053_d0_C0_DEFAULT_N2048_q8_rep3,D0_FCOLLECT_SERIAL,C0_DEFAULT,2048,8,3,0,11531.8,11547.8,14317.1,2769.4
case054_d0_C0_DEFAULT_N2048_q8_rep4,D0_FCOLLECT_SERIAL,C0_DEFAULT,2048,8,4,0,11562.9,11579.3,14345.4,2768.6
case055_d0_C0_DEFAULT_N2048_q8_rep5,D0_FCOLLECT_SERIAL,C0_DEFAULT,2048,8,5,0,11534.2,11550.3,14314.2,2766.7
case056_dc_C0_DEFAULT_N2048_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,1,0,1372.2,0.0,0.0,0.0
case056_dc_C0_DEFAULT_N2048_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,1,1,1975.2,0.0,0.0,0.0
case056_dc_C0_DEFAULT_N2048_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,1,2,3378.6,0.0,0.0,0.0
case056_dc_C0_DEFAULT_N2048_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,1,3,5069.5,0.0,0.0,0.0
case056_dc_C0_DEFAULT_N2048_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,1,4,6165.7,0.0,0.0,0.0
case056_dc_C0_DEFAULT_N2048_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,1,5,8807.2,0.0,0.0,0.0
case056_dc_C0_DEFAULT_N2048_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,1,6,9392.3,0.0,0.0,0.0
case056_dc_C0_DEFAULT_N2048_q8_rep1,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,1,7,10528.3,0.0,0.0,0.0
case057_dc_C0_DEFAULT_N2048_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,2,0,1368.8,0.0,0.0,0.0
case057_dc_C0_DEFAULT_N2048_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,2,1,1965.7,0.0,0.0,0.0
case057_dc_C0_DEFAULT_N2048_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,2,2,3401.7,0.0,0.0,0.0
case057_dc_C0_DEFAULT_N2048_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,2,3,4240.5,0.0,0.0,0.0
case057_dc_C0_DEFAULT_N2048_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,2,4,5398.8,0.0,0.0,0.0
case057_dc_C0_DEFAULT_N2048_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,2,5,6423.9,0.0,0.0,0.0
case057_dc_C0_DEFAULT_N2048_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,2,6,8127.5,0.0,0.0,0.0
case057_dc_C0_DEFAULT_N2048_q8_rep2,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,2,7,11123.0,0.0,0.0,0.0
case058_dc_C0_DEFAULT_N2048_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,3,0,1371.3,0.0,0.0,0.0
case058_dc_C0_DEFAULT_N2048_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,3,1,2065.6,0.0,0.0,0.0
case058_dc_C0_DEFAULT_N2048_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,3,2,3409.9,0.0,0.0,0.0
case058_dc_C0_DEFAULT_N2048_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,3,3,5892.4,0.0,0.0,0.0
case058_dc_C0_DEFAULT_N2048_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,3,4,6798.1,0.0,0.0,0.0
case058_dc_C0_DEFAULT_N2048_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,3,5,8347.7,0.0,0.0,0.0
case058_dc_C0_DEFAULT_N2048_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,3,6,9396.4,0.0,0.0,0.0
case058_dc_C0_DEFAULT_N2048_q8_rep3,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,3,7,11379.7,0.0,0.0,0.0
case059_dc_C0_DEFAULT_N2048_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,4,0,1360.4,0.0,0.0,0.0
case059_dc_C0_DEFAULT_N2048_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,4,1,1965.6,0.0,0.0,0.0
case059_dc_C0_DEFAULT_N2048_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,4,2,3310.9,0.0,0.0,0.0
case059_dc_C0_DEFAULT_N2048_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,4,3,4192.1,0.0,0.0,0.0
case059_dc_C0_DEFAULT_N2048_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,4,4,6045.0,0.0,0.0,0.0
case059_dc_C0_DEFAULT_N2048_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,4,5,8121.3,0.0,0.0,0.0
case059_dc_C0_DEFAULT_N2048_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,4,6,9247.6,0.0,0.0,0.0
case059_dc_C0_DEFAULT_N2048_q8_rep4,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,4,7,10698.0,0.0,0.0,0.0
case060_dc_C0_DEFAULT_N2048_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,5,0,1379.2,0.0,0.0,0.0
case060_dc_C0_DEFAULT_N2048_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,5,1,1973.3,0.0,0.0,0.0
case060_dc_C0_DEFAULT_N2048_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,5,2,3372.1,0.0,0.0,0.0
case060_dc_C0_DEFAULT_N2048_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,5,3,4566.0,0.0,0.0,0.0
case060_dc_C0_DEFAULT_N2048_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,5,4,5538.2,0.0,0.0,0.0
case060_dc_C0_DEFAULT_N2048_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,5,5,7610.4,0.0,0.0,0.0
case060_dc_C0_DEFAULT_N2048_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,5,6,8775.3,0.0,0.0,0.0
case060_dc_C0_DEFAULT_N2048_q8_rep5,DC_PUSHSIG_ONLY,C0_DEFAULT,2048,8,5,7,11114.4,0.0,0.0,0.0
case061_d0_C0_DEFAULT_N4096_q2_rep1,D0_FCOLLECT_SERIAL,C0_DEFAULT,4096,2,1,0,11564.1,11580.0,18341.4,6750.6
case062_d0_C0_DEFAULT_N4096_q2_rep2,D0_FCOLLECT_SERIAL,C0_DEFAULT,4096,2,2,0,11605.9,11622.3,18393.5,6764.0
